,popularity,genre_ids,revenue,12,16,14,9648,35,878,28,10770,10402,10752,27,53,37,36,99,18,10749,10751,80
2681,15.671,"[35, 18]",211780824.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2682,15.67,"[35, 80]",95226116.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2683,15.668,"[35, 18, 10749]",65705772.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2684,15.658,"[28, 80, 18]",13644292.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2685,15.655999999999999,"[16, 18, 14, 10749, 10751]",38172500.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
2686,15.652999999999999,"[28, 18, 14, 53, 37]",10539000.0,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
2687,15.651,"[28, 35, 10751]",45236543.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2688,15.651,"[35, 10749]",138191428.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2689,15.647,"[9648, 53]",596349.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2690,15.642999999999999,"[18, 14, 27]",45479110.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2691,15.642999999999999,"[18, 10749, 53, 36]",3621046.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False
2692,15.642000000000001,"[18, 36]",48169908.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2693,15.64,"[12, 80, 18, 53]",45361000.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
2694,15.64,"[80, 18]",10452324.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2695,15.64,"[12, 53]",51881013.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2696,15.636,"[27, 878, 9648]",26673242.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2697,15.633,"[28, 53, 12, 80]",44434439.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2698,15.630999999999998,"[18, 27, 80]",19246174.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2699,15.630999999999998,[27],66966987.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2700,15.622,"[12, 16, 35, 10751]",122529966.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2701,15.620999999999999,"[35, 10749, 10751]",169852759.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2702,15.619000000000002,"[36, 18]",275293450.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2703,15.614,[99],119114517.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2704,15.610999999999999,"[28, 12, 35, 878, 37]",222104681.0,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
2705,15.603,"[18, 80, 35]",8586944.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2706,15.600999999999999,"[10749, 18, 9648]",114830111.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2707,15.597000000000001,"[35, 10749]",516642939.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2708,15.591,"[35, 80]",265452.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2709,15.582,"[28, 12, 35]",253625427.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2710,15.578,[18],3494070.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2711,15.578,"[10749, 18]",266614059.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2712,15.578,"[18, 878]",650422.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2713,15.575,"[99, 10402, 10751]",98441954.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2714,15.573,"[18, 36, 10749]",101486.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
2715,15.571,"[28, 35, 27, 53]",658573.0,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2716,15.571,"[28, 35, 80]",51680201.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2717,15.569,"[28, 53]",2186782.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2718,15.561,"[18, 10749]",78269970.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2719,15.56,"[28, 80, 53]",41158757.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2720,15.559000000000001,"[10402, 18]",67347013.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2721,15.558,"[28, 35]",29918745.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2722,15.557,"[18, 10752]",13406883.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2723,15.555,"[27, 53]",77527732.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2724,15.548,"[18, 10749]",147298761.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2725,15.542,"[35, 14, 10749]",69821334.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2726,15.538,"[28, 14, 10402, 10751]",17177993.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
2727,15.535,"[18, 10749]",9726954.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2728,15.530999999999999,"[28, 53]",56422687.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2729,15.530999999999999,"[16, 10751]",189712432.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2730,15.53,"[18, 10749]",9200168.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2731,15.525,[35],44907260.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2732,15.52,"[9648, 53]",58401898.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2733,15.519,"[80, 18, 53]",165615285.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
2734,15.513,"[35, 10402]",13405595.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2735,15.512,"[35, 18, 10749]",19181.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2736,15.51,"[18, 36, 10752]",85000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
2737,15.51,"[14, 28, 12]",115267375.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2738,15.505999999999998,"[35, 18, 10749]",254700832.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2739,15.503,"[35, 10749]",262500000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2740,15.503,"[80, 9648, 53]",56106607.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2741,15.503,[10749],97594140.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2742,15.5,[12],75395048.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2743,15.499,[99],7871522.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2744,15.495,"[18, 53]",13785015.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2745,15.488,"[35, 10751]",77229695.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2746,15.487,"[80, 18]",60378584.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2747,15.485999999999999,"[12, 18, 10749]",211787511.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2748,15.485,"[18, 14, 10749]",29625761.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2749,15.485,[18],95714875.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2750,15.478,"[28, 18, 53]",25000000.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2751,15.472999999999999,"[18, 9648, 878, 53]",2133033.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2752,15.47,"[12, 28, 53]",7563172.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2753,15.469000000000001,"[27, 35]",32222567.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2754,15.468,"[18, 10749]",50012507.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2755,15.455,[35],24532.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2756,15.455,"[28, 35, 53]",230685453.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2757,15.455,"[28, 12, 16, 80, 18, 9648, 53, 10749]",5617391.0,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True
2758,15.453,"[18, 53]",4635300.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2759,15.452,"[53, 18, 28]",42930462.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2760,15.45,"[28, 18, 53, 10752]",127666415.0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
2761,15.449000000000002,"[18, 10751]",21000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2762,15.447000000000001,"[28, 27, 53]",13818181.0,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2763,15.444,"[28, 12, 16, 35, 10751]",13596911.0,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2764,15.444,[18],134095253.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2765,15.442,"[35, 18, 10749]",20627372.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2766,15.442,[53],7701707.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2767,15.442,[28],150270147.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2768,15.439,"[18, 10749]",68929150.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2769,15.439,"[18, 36, 10749]",71000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
2770,15.439,"[35, 10749]",94728529.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2771,15.427,"[12, 16, 35, 10749, 10751]",35348597.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2772,15.42,"[16, 10751]",37384046.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2773,15.415999999999999,"[35, 18]",13539709.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2774,15.414000000000001,[18],92542418.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2775,15.41,"[27, 53]",8690429.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2776,15.41,"[18, 27, 9648]",30658387.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2777,15.405999999999999,"[28, 80]",10089373.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2778,15.405999999999999,[53],82800000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2779,15.395,"[12, 35, 80, 878]",312016858.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2780,15.392000000000001,"[28, 18, 36, 10752]",154984035.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
2781,15.390999999999998,"[35, 18, 10751, 10749]",33889159.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
2782,15.39,"[16, 18, 878]",9789651.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2783,15.387,"[18, 10749, 10752]",231976425.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2784,15.383,"[80, 9648, 53]",32593385.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2785,15.380999999999998,"[35, 18, 10749]",227799884.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2786,15.38,"[35, 10749]",109449237.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2787,15.379000000000001,"[18, 9648, 878, 53]",68369434.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2788,15.379000000000001,"[28, 35, 80]",101624843.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2789,15.376,"[53, 28, 18, 80]",96262212.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
2790,15.376,"[28, 80]",92374674.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2791,15.376,"[53, 28, 10752]",157387195.0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
2792,15.375,"[80, 18, 9648, 53]",63781810.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
2793,15.365,"[35, 10749]",14822346.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2794,15.365,"[12, 16, 10751]",21288692.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2795,15.365,"[18, 9648]",3919254.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2796,15.35,"[18, 27, 9648, 878, 53]",117592831.0,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False
2797,15.347000000000001,"[28, 53, 80]",43059790.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2798,15.345,"[12, 16, 35, 10751]",201584141.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2799,15.341,"[28, 10752]",28900000.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2800,15.337,"[16, 35, 10751]",19030780.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2801,15.334000000000001,"[28, 12, 18, 36, 10749, 10752]",75505856.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False
2802,15.33,[35],119772232.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2803,15.33,"[35, 10402, 10749]",25000000.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2804,15.324000000000002,"[35, 18]",50236831.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2805,15.311,"[37, 18]",13143056.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2806,15.31,"[35, 14, 10749]",43042835.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2807,15.308,"[878, 28]",66984887.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2808,15.302999999999999,"[28, 35, 99]",117224271.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2809,15.296,[18],46442528.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2810,15.294,"[35, 878, 28, 12]",75850624.0,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2811,15.292,[27],16184.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2812,15.289000000000001,[99],21790193.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2813,15.280999999999999,[27],30000000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2814,15.277999999999999,"[28, 53]",315156409.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2815,15.276,"[18, 14, 10749]",43202283.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2816,15.272,[18],430041.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2817,15.264000000000001,"[35, 18, 14, 10751]",56012642.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2818,15.251,"[35, 10751]",242717113.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2819,15.25,"[28, 35, 10752]",181096164.0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2820,15.248,"[35, 18]",71441250.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2821,15.248,"[28, 35]",20609977.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2822,15.245999999999999,[35],29331068.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2823,15.245999999999999,"[18, 53, 9648]",18100189.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2824,15.243,"[35, 18, 878, 10749]",40263020.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
2825,15.239,[35],45000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2826,15.235999999999999,"[18, 10402]",16757163.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2827,15.235,"[27, 53]",76801179.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2828,15.227,"[28, 14]",74000000.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2829,15.216,"[12, 18, 35]",10680275.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2830,15.214,"[80, 9648, 53]",113714830.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2831,15.212,"[28, 12, 16, 14, 878, 10751]",43300000.0,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
2832,15.210999999999999,[18],22088533.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2833,15.210999999999999,"[28, 18, 878, 53]",60209334.0,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False
2834,15.207,"[35, 18]",51525171.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2835,15.200999999999999,"[18, 9648, 878, 53, 10749]",17325485.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
2836,15.198,"[35, 10749]",15345201.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2837,15.192,"[27, 80, 53]",3220371.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
2838,15.187999999999999,"[53, 80, 28]",19870567.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2839,15.187000000000001,"[27, 14]",18875011.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2840,15.183,"[18, 53]",13082071.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2841,15.183,"[35, 18, 10402]",41325328.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2842,15.174000000000001,[18],52501541.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2843,15.173,"[35, 18, 10749]",56303596.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2844,15.165,"[28, 18, 53]",193921372.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2845,15.163,"[28, 18, 53]",74541707.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2846,15.162,"[80, 18, 9648]",33965843.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2847,15.157,"[18, 53, 80]",11850214.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
2848,15.155999999999999,"[18, 36, 10752]",44908000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
2849,15.154000000000002,"[12, 16, 10751, 14, 27]",28946127.0,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2850,15.152000000000001,"[28, 12, 18, 53]",71641901.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2851,15.152000000000001,[35],10848783.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2852,15.151,"[28, 12, 18, 878, 53]",99423521.0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False
2853,15.151,"[12, 18, 10751]",120455994.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2854,15.142000000000001,"[12, 16, 37, 10751]",40766041.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2855,15.140999999999998,"[27, 9648, 53]",34725000.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2856,15.14,"[18, 14, 9648, 53]",72785169.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2857,15.139000000000001,"[27, 53]",46201432.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2858,15.137,"[28, 12, 35, 18, 10751, 10402, 10749]",61141030.0,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,False
2859,15.134,"[35, 18, 10749]",68263166.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2860,15.133,"[28, 36, 10752]",10166502.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2861,15.128,"[35, 10749]",216485654.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2862,15.128,"[12, 18]",90614445.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2863,15.126,"[18, 36, 10752]",92180910.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
2864,15.126,"[18, 10402, 10749]",53447.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
2865,15.116,"[18, 14, 9648, 10749]",30800231.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2866,15.115,"[35, 18, 10749]",119723856.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2867,15.113,"[18, 14, 27]",700000.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2868,15.109000000000002,"[18, 27, 9648, 53]",93983911.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
2869,15.102,"[35, 10402, 18]",18317151.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2870,15.100999999999999,"[80, 18]",43095175.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2871,15.091,"[18, 10749]",25975621.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2872,15.089,[18],27312.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2873,15.085999999999999,"[18, 10749]",44703995.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2874,15.084000000000001,[18],15300000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2875,15.072000000000001,"[12, 35, 80, 10751]",38830219.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2876,15.071,[18],98410061.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2877,15.068,[18],325756637.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2878,15.067,"[80, 18, 28, 53]",23081726.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
2879,15.065,"[18, 9648, 53]",80630608.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2880,15.06,"[35, 18]",24931915.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2881,15.054,"[35, 18]",41296320.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2882,15.052,"[99, 10402, 10751]",18663238.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2883,15.049000000000001,"[12, 35]",328203506.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2884,15.037,"[28, 35, 27, 53]",45867333.0,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2885,15.036,"[28, 12, 35, 14, 10751]",292817841.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2886,15.035,"[12, 35, 10749]",49364621.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2887,15.034,"[18, 878, 53]",34227298.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2888,15.025,"[35, 80, 9648]",18492362.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2889,15.024000000000001,"[12, 35]",39438674.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2890,15.022,"[18, 10752]",32287044.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2891,15.02,"[28, 35, 80]",119208989.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2892,15.015999999999998,"[35, 18]",65070412.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2893,15.013,"[28, 12, 878, 53]",875386.0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
2894,15.011,"[10751, 35]",55534455.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2895,15.009,"[10749, 35]",154749918.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2896,15.005,"[28, 12, 18, 36, 10752]",50365377.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
2897,15.001,"[35, 14, 10751]",57814445.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2898,14.998,[18],72689.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2899,14.998,"[28, 12, 53]",255000211.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2900,14.997,"[80, 18, 53]",40903593.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
2901,14.995,"[80, 18, 53]",19701164.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
2902,14.985999999999999,"[53, 878, 9648]",3000500.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2903,14.985,"[12, 16, 10749]",34061097.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
