,revenue
58767,0
741882,0
431071,0
10378,0
19142,192816
443849,0
11967,44726644
11427,0
7839,0
6552,4152230
10428,7563728
2122,26155781
592230,0
290542,11486
485774,0
24803,129540499
10083,35509515
20694,55443032
11348,0
7442,174999005
179,162944923
566451,0
614488,0
36362,14483352
296360,14016568
30421,0
145197,444098
11159,13417292
146227,10501938
27310,0
18781,77527732
164457,15400000
286519,0
76535,0
451751,237708
3053,0
173,28200000
62008,0
483737,0
903,16217773
9319,59509925
58244,8106475
11602,0
97051,0
10677,27685016
9359,183031272
123103,58510
24662,3566637
326423,55030051
575776,0
468362,0
413471,0
29355,0
428836,242115
5708,8159508
393877,0
52015,33245
463843,0
13363,0
5241,1547397
239678,41296320
38073,42045846
11517,77224232
265851,0
2789,115772733
640146,0
438145,0
49526,31083599
267,1535558
688,182016617
288287,0
6280,108431355
447682,557169
11313,24185781
100183,0
38718,15445131
8088,30991660
8408,34000000
534928,0
24801,0
738562,0
9356,0
300666,0
123862,0
20616,0
10085,0
11973,34566746
9406,26570463
308447,0
520360,0
413857,0
339397,43763247
2925,116400000
10303,96773200
438455,0
430231,956425
258284,103536
1523,48027970
26782,0
783,77737889
551808,18529730
270302,2146041
536056,0
614198,0
337556,0
33320,0
801,123922370
119738,587211
1360,56298474
575771,0
9924,0
47406,0
525,115229890
245906,111996
14979,0
11862,76578911
1089,83531958
289727,4453524
315664,48902953
283350,37151
157832,3593460
60803,0
6522,73521587
896,134241
291270,5659286
184608,0
11982,0
338964,23229371
300386,0
73353,0
12651,0
62630,5728213
33689,0
984,35976000
591555,0
63749,0
469019,0
466451,0
137517,0
10537,34416893
28739,0
495843,0
382591,1447740
9954,37597471
246790,0
77948,16863583
11966,21630088
82505,44287131
11282,23936908
8346,368744044
11504,8000000
55787,117094902
16642,0
271467,0
10535,0
432301,17904202
86825,12077441
616584,359377
554569,0
25751,0
14292,64445708
254375,1124445
198436,0
118612,0
15071,0
11081,65470529
10057,53898845
673175,0
419706,0
12689,0
624479,0
302688,88923251
293646,24902723
2255,12021272
108,0
70076,0
9896,85498534
348089,0
12500,10499694
489930,0
585839,0
547388,0
10115,0
533992,0
25059,32709423
13691,62870546
1969,18381890
554152,0
56715,0
4478,266614059
1588,90449929
751908,0
367206,0
2148,25928721
10768,20471382
514575,0
80295,0
24253,67126795
690181,0
119321,0
62592,0
15268,12764201
384682,114501299
182873,0
20770,2600000
459616,25498160
377154,2000000
408866,0
315620,0
6073,147845033
46929,0
22798,16633035
333352,18704595
575190,0
411632,0
210047,16971
87825,0
405,0
470581,0
94380,0
10559,68106245
10186,8762890
9794,38368909
317091,0
699210,0
2752,0
205,38000000
751160,0
18707,0
13913,0
14424,1
596870,0
54518,98441954
25539,0
16440,0
2259,0
500860,1144575
382598,7268779
14655,0
515916,0
293863,65663276
9788,38505009
10316,76338111
22327,0
13960,21170563
643441,0
302945,0
576281,0
622,58401898
9080,60088980
732721,0
284019,0
1788,80035402
46221,0
718051,0
501630,0
24935,0
554917,0
261103,0
15138,793775
35854,0
11615,38955598
9576,177200000
10734,43000000
2155,32168970
500634,0
37861,30638
36797,0
24238,1725381
220,5
10641,0
605734,0
26872,0
13461,5151936
16346,0
698538,0
22954,122233971
9828,3338228
68179,74597643
30178,0
9466,0
558582,101068
10491,15705007
341689,0
140420,0
570973,0
13389,78460699
14211,3643652
8265,53191886
567714,0
10974,0
531145,0
595900,0
444705,0
9664,17834865
14517,866999
70057,0
13493,51549674
10673,43848069
126277,0
264337,0
11856,33461269
56743,0
467988,0
1850,47434430
50725,6928068
530081,3822
310137,0
158999,2063312
75736,0
56601,3878993
837,2120439
5551,128884132
9981,56070433
337844,0
11639,40577001
271404,992181
9932,55003135
454693,0
152742,19255873
397722,2830775
97512,0
10404,0
294016,8235661
22825,33333531
335578,0
157370,0
11006,126737428
333386,4500
248574,6075
10778,0
8094,20957001
169934,0
145220,80383290
10021,110996879
10710,0
718053,0
519056,0
576,638641
577990,9831515
467956,0
19698,33759266
58231,0
25066,12000000
348678,3371692
13805,14109284
491473,0
13849,0
521,3000000
211387,0
14177,36351350
9819,12803305
508720,0
407620,6
8851,0
464504,46115383
38093,21520719
70868,31410151
50838,8020
5289,10289
1440,14821658
542787,0
507640,0
234200,7523634
11194,13885802
488113,0
51017,53213633
12658,38689940
428446,0
17037,0
738646,0
11114,0
8051,24665649
16270,11336986
267800,0
72197,118338361
745546,0
14295,0
1396,48841
590986,0
401546,2492001
113594,0
97006,0
16611,0
327528,830129
13401,22707064
624620,0
8592,103738726
4566,92991835
34672,10
213927,0
9612,0
743022,0
455565,0
9536,0
54054,36893721
352501,0
639832,0
451918,0
361538,0
304372,60273173
98613,0
1092,596349
9624,49000000
11904,0
511449,0
26255,754935
1024,3049135
348376,0
10049,0
9606,722932
430682,0
512584,0
5852,29700000
4512,14711793
565312,0
10217,7951247
4958,39459427
40728,0
14447,0
362105,0
253414,3020664
13177,908847
12637,16400000
523371,0
147773,23198652
107257,0
3036,112006296
7508,28430000
549294,0
295592,16661077
3034,86273333
309503,0
11527,34967437
2640,1108462
22949,96753696
333746,0
412202,0
11977,39846344
1430,35564473
413992,10456
74505,0
11050,0
8491,30218387
718400,0
574963,0
2605,40697761
34751,0
5955,29400000
244403,58293
650056,0
457915,12496155
71428,0
985,7000000
593402,0
423646,321011
444713,0
27586,2995811
24411,0
2020,36911617
192911,0
16146,0
531033,0
12771,16930185
877,600000
365930,0
8879,41410568
167575,0
44129,4882577
157845,2295423
114155,0
7095,58620973
10684,100860818
659927,0
752611,0
220882,252676
52304,0
7972,25005257
916,42300873
301372,0
414063,0
501989,0
10197,53825515
968,46665856
316042,0
199420,0
12767,29119434
334536,19980
7548,0
581002,0
563766,0
26372,0
10377,64088552
355008,0
344041,0
141043,7176347
16921,0
35588,18635620
520777,0
615801,0
545836,0
490003,22835787
50647,24159934
9566,18626419
498678,35765
2293,2122561
550385,0
14597,0
271674,9104716
3291,54600000
97367,35485608
9326,86572238
522406,0
223221,0
13160,0
34636,16283667
618,11000000
170522,42830578
9988,19179969
592984,0
24477,0
656103,0
157825,33821
421044,0
11191,0
654,9600000
11638,68915888
1685,18999718
253306,0
32302,375805
339877,42187665
345918,0
18990,0
323368,0
19580,0
10297,0
87828,0
10067,61112916
43939,0
41180,0
503403,0
367544,0
468202,0
351145,0
294308,0
624372,0
13706,0
652986,0
622420,0
46838,5224938
204349,4105
454549,0
451563,0
576135,0
463158,0
355193,0
11372,0
3132,65977295
747518,0
603258,0
526426,0
347945,4505
12110,0
8012,115101622
506,7000000
571234,0
19933,0
10995,0
312669,3351735
219250,0
55420,1776935
71700,0
418827,0
18333,0
300670,0
51888,0
569982,0
43643,0
13932,0
9647,60328558
333663,0
218784,70958
34494,0
10479,71000000
264495,0
20618,0
424121,0
55890,0
12535,31063038
306,119208989
204,0
12146,38364277
720045,0
13403,0
2665,27150534
209247,64065
4518,82150642
370665,61000000
1213,128798265
84105,0
48391,5481471
25170,0
14175,61746888
525903,0
36819,42365581
14749,0
516503,0
489985,0
433245,0
298402,0
12618,74608570
12435,47817020
470035,0
317198,0
227679,32300000
738370,0
39346,0
15400,0
74643,133432856
39230,0
18947,36348784
502350,0
290762,0
64586,408680
29502,0
21845,56500758
10207,118880016
5072,0
129139,3566225
492613,0
473920,0
29756,0
16306,0
578944,0
407559,0
151368,100000
18041,5108820
13249,1196307
12158,19800000
828,0
297725,0
437375,0
21301,65070412
27902,0
1961,173066
11107,0
423899,65421267
244088,5809330
410537,0
296523,167085
587608,0
595,13129846
291549,0
12526,8095658
622951,0
24126,3902679
16781,57231524
37588,0
356334,0
5493,0
630520,0
36968,0
300467,0
16113,17768900
3076,0
318224,0
116463,0
13925,0
504321,0
10052,52322400
26688,27206120
16538,91980359
9642,22501596
2355,22222308
256962,6485961
8882,0
10317,7002261
14913,0
4413,69766619
203,3000000
11595,153518974
16614,17164377
532,0
545919,0
166747,0
4421,48169156
741018,0
560014,0
43552,1068682
14637,186702
624932,0
14219,0
315,0
28512,0
288410,0
252459,0
62837,95404397
10860,95904091
3902,4001121
392058,0
38051,0
524613,0
74722,0
10447,15340000
42979,0
27621,0
13496,13678913
679899,0
74849,0
18837,0
11384,65595485
318121,0
66581,0
167810,45431
503706,0
285733,0
41210,49830607
363343,0
340488,0
250066,0
10540,17374595
524434,0
37933,68625104
395814,0
340613,5634567
18764,0
9086,0
7007,107198790
11031,4736202
2110,0
420707,0
71749,0
42180,0
18214,0
1412,0
115210,95000
3777,0
744080,0
298382,18340000
286554,18612
398,49084830
720748,0
661914,0
192145,1749201
11644,12000000
505941,0
426203,0
38778,86387857
11700,0
665764,0
20755,0
577647,0
11649,17336370
416149,17000000
11509,0
626020,0
2171,295206
445456,0
305883,0
581032,0
574638,0
300153,0
45650,0
10466,54999651
293970,0
140222,19684
109099,713616
70673,0
133931,0
51588,10130000
47763,0
333941,0
620924,0
470472,0
11033,31899000
13184,42487390
604028,0
921,108539911
72391,0
44734,0
5961,6795771
14144,18197398
157424,0
544404,0
470,60427839
520596,0
76115,0
577,21284514
305937,0
352498,0
21786,0
614560,0
45156,1296937
458109,0
625342,0
11950,28078073
10212,0
161127,0
177494,3485127
12088,6739141
11132,29331068
13008,0
8090,52659594
469140,0
14807,0
16394,0
9445,0
752685,0
79548,18100189
82684,0
172329,0
13489,0
50053,0
13505,0
16081,9000000
44718,0
490017,0
13559,0
231001,0
11849,15185241
548928,0
325358,0
11854,15306000
230474,0
12583,0
709909,0
493551,17506878
411976,580346
12619,0
1722,62112895
17824,331816
11687,0
7984,65796862
2099,16209459
60420,3542353
10990,11526099
10158,90753806
190955,2415472
11889,0
172226,0
12994,0
667071,0
399894,0
57157,22939027
18111,0
11340,0
3595,309492681
39053,0
683199,0
10885,0
8046,7266209
475374,0
64685,55247881
103332,9128263
43209,2340363
512,31584901
397981,0
64689,37930465
11005,52096475
10497,1862805
28005,4109095
552322,0
405314,0
257087,0
420279,1913973
266639,2333684
81684,0
20345,0
14050,0
10605,0
527,1608570
268238,85978266
258363,4924990
10780,26713187
390989,0
11934,2800000
719643,0
3784,22773535
19204,0
13382,0
1965,128038368
628229,0
4688,29625761
27584,0
55292,33662874
2652,7022209
737762,0
199753,0
19824,0
428493,2559939
5718,1027699
4965,8694320
134632,0
4597,22942221
426808,0
60293,0
410876,0
45094,6732980
19366,0
12120,13854000
4959,60161391
641543,0
9708,38755073
287904,0
10972,373967
9701,25224242
458293,0
39957,58147
581528,24945497
455605,0
197796,49100000
10994,0
849,16519460
9582,17432163
445224,0
8688,103891409
3293,0
482936,0
48246,0
9589,0
373314,0
2911,0
34942,0
9709,0
571451,0
501902,0
12289,127814609
333620,0
10437,27281507
531,0
321769,0
749584,0
253980,0
339792,0
103620,31081
7249,0
13476,16980098
11891,0
332872,22468044
205321,0
10468,0
2897,42000000
9346,63541777
352186,0
410718,0
22556,317000
10835,0
14171,0
9386,176997168
517839,2045184
433419,0
242076,56574
6415,108000000
712164,0
451997,0
378200,0
518502,0
195269,0
414770,0
157851,1338365
510096,0
389053,0
212693,0
9558,2554476
250225,0
33273,19300483
290825,0
30368,0
531949,0
448677,0
12498,24444121
457840,0
642,102308889
5460,0
4997,2466444
265177,3494070
10185,3533227
20069,0
658061,0
300792,0
284674,0
22586,9771658
2267,27297450
493099,2002767
330916,0
283235,1411927
761,0
29564,0
80,15992615
426249,0
1852,163247198
13532,948753
684700,0
221,4500000
744632,0
62838,142044638
11185,46908987
2447,0
1844,212404396
25941,10329747
157058,0
12665,0
20068,8312176
13225,32710894
11892,56714147
58235,0
11658,0
403964,0
123109,74918
325373,0
255692,0
5156,361712
590,41597830
17281,0
15670,90508336
621751,0
12889,0
381069,0
12919,31623833
33005,0
38363,25806953
864,154856263
58428,78396
48186,0
337351,0
74518,0
26189,0
11782,0
804,12000000
262338,0
17663,0
9538,14225876
1880,38376497
16112,0
10757,0
9388,24793509
369054,0
14138,1271556
158916,0
212156,0
4415,14096321
369300,2225698
14906,1135000
245703,6740647
380565,0
11933,8479793
42888,48668907
328426,0
5956,719968
49522,0
526224,0
31417,58656
331446,0
9726,42064105
43266,6000000
415401,3300000
583310,0
395925,0
207936,135026
9266,51842679
18480,0
577889,0
410315,0
180863,42067430
706150,0
504603,0
84575,0
14008,0
502385,0
11141,30016165
744746,0
513857,0
400547,0
320048,0
300693,2541554
414001,4536348
15213,16627188
200505,28831145
717154,0
425751,4077333
150117,29128433
332,0
340485,1818075
27135,0
59678,3964682
20411,0
10611,75781642
467012,0
455410,0
363992,0
750612,0
419835,2049844
10760,13620075
8780,63833449
641055,0
212470,0
41382,0
38567,0
513574,0
11908,208550
483353,0
13954,0
2001,54926886
290727,0
13939,22000000
7553,18637690
7304,9500000
300155,228136
15060,0
4283,10597734
17436,382174
10720,20298207
736860,0
11344,0
471856,0
14919,5617391
146243,0
12154,242780960
463319,0
727097,0
16456,0
416160,5728
218329,0
18882,1123136
2577,0
500656,0
381935,0
20777,0
505579,55429
340402,42487325
28602,0
226,11540607
2295,26888376
883,7897645
4507,0
620639,0
435365,0
300687,6423605
9604,34994648
10723,22611954
777,0
10498,30038362
567738,0
410314,0
550412,0
11648,58405313
10658,37962774
19904,31198531
10704,0
602654,0
14330,0
13400,0
52208,0
289416,0
9841,0
374475,0
67913,19560274
12312,24516772
347031,4210454
156965,0
25676,0
12912,240476
569814,0
641246,0
411009,0
74536,0
26842,0
17379,38399961
2657,0
25566,0
347757,0
345923,646946
21755,5530764
18890,9317021
27431,1204739
371051,0
656216,0
2787,53187659
105077,0
509598,0
18311,141864
10949,0
467916,0
336481,0
9415,25804707
713649,0
28752,0
601754,0
572164,68325551
463088,0
236399,0
458354,0
414425,0
88111,0
269,0
339987,708973
87093,28883511
42236,0
16367,9950133
15163,0
364067,0
134673,2293798
27260,0
11902,0
9912,0
28501,2000000
11532,24467000
9638,11988469
9573,31794718
107811,48065672
58664,0
3088,0
2269,38862717
425931,0
353345,0
26973,5786368
2086,8175346
587424,0
153626,0
59457,0
25587,0
8841,28814580
45242,0
11510,1382462
5491,21400000
643612,0
339408,15861566
282848,0
269173,0
252178,3200000
232679,30127963
85350,44349000
54551,0
8338,19844979
15749,391410
14395,17000000
8010,15556340
548537,0
743931,0
5172,11130889
513324,0
426030,15500000
407627,0
560362,0
550205,0
171372,1897363
145221,0
93127,0
11880,0
425298,0
15765,0
11816,19255967
373558,0
11601,21133087
12783,43306325
2637,55305279
19855,16
13635,31055440
641248,0
10707,11098131
9697,72785169
10156,31672907
267192,5681622
9516,27900000
586577,0
26263,6880310
10488,100076342
301728,0
82687,41863726
40170,0
10683,2807390
681326,0
259954,0
12192,0
11258,19870567
458342,0
20309,12320393
14059,50802372
4251,29385320
198210,0
24438,85280250
688848,0
595216,0
10881,8826094
9890,102000000
9327,128769345
77887,0
544510,0
11431,0
10478,53854588
264873,0
42252,0
277558,0
14698,0
15244,0
332721,0
2103,30002758
58718,0
406,15300000
49214,0
112336,23570541
14367,34368475
12101,3600000
149910,0
15338,0
22494,0
16460,0
7913,11502151
368942,1864266
40751,0
132137,0
2292,3151130
19164,0
9433,43312294
122293,0
10372,0
238589,0
54540,0
121606,0
40377,0
10617,3826459
86467,8303261
27066,0
10740,0
50126,0
14139,553198
8974,0
45272,20601987
279144,0
157099,75143
14370,13000000
199534,9630444
74534,136836156
11349,103000000
9911,0
9040,29800000
244458,0
142308,0
40466,0
2654,8946600
522320,0
575299,0
353686,0
12573,31430334
10894,150277
2134,0
202807,0
32909,13380561
11091,35743308
8881,0
12705,66132626
10560,17200925
180948,0
44147,3453043
375867,6700000
140823,112544580
394223,0
1883,48169908
304410,0
291328,3885342
9277,159616327
1791,9801375
199578,0
44009,18124262
17880,32645546
474051,0
4816,9400000
37257,9000000
9416,0
14289,16000000
226448,0
3083,9600000
88042,119772232
10685,0
4191,44566
20811,8096542
2359,24538513
728889,0
113374,0
57331,0
10510,46264384
14317,0
48289,45636368
13696,0
32579,23311391
13321,0
9903,11772461
3603,4947717
2616,79258538
432087,0
11848,0
508632,0
252444,15998618
364116,14332467
434873,0
15171,5232000
11355,84565230
10398,177841558
699337,0
1727,138700000
646621,0
555801,0
353595,0
13220,124191
925,37295445
743032,0
14569,0
508642,0
361745,0
451877,0
12900,0
725234,0
215830,0
31646,0
10008,29612137
162215,0
20726,0
339976,0
244316,0
13666,0
10136,79817939
477666,0
431339,0
314385,3727746
13199,0
473415,0
24554,0
10733,25819961
10213,9617000
70670,18962444
20481,8862354
2266,4857367
19067,0
101907,0
559302,0
40619,0
152603,7600000
9455,15156200
6948,0
586655,0
452030,0
33555,0
11471,4469460
109,0
10077,5989640
391710,0
17124,0
523366,0
257909,0
582014,0
19004,0
11633,1461989
10472,0
686245,0
1059,0
382511,0
13001,8900000
11244,0
4967,59945183
1715,88545092
11543,25023434
103370,66899242
23056,0
426265,0
12723,5926128
58508,0
7735,19000000
19405,44460850
74725,450275
328739,0
346650,0
94478,0
22051,2550863
3031,0
28665,0
403,145793296
19124,2692037
374461,0
190847,24084
13962,0
300667,0
160219,0
5925,11744471
5516,0
12476,9747988
426338,2963886
9684,0
1600,1999955
354859,0
254201,0
17809,1907743
1444,0
14429,22593409
3179,0
250388,0
578908,0
354216,0
11285,25024919
508528,0
478553,0
59507,0
526429,0
269100,0
496096,0
412766,0
30959,0
11899,0
376866,13960394
14359,50907234
118289,21766271
438457,7856
75170,0
2058,34673095
438435,0
64639,10324441
27793,0
1730,849055
490694,0
12609,0
457041,0
146223,5750401
31933,0
58492,621951
9260,0
4641,0
356300,24532
14458,0
566454,0
566213,1133735
532938,4509301
210479,4635300
287,50888000
21422,9107390
1599,0
551994,0
41235,0
618518,0
294795,0
99770,0
10571,20627372
432300,0
675595,0
10651,37903295
907,111858363
13192,67000000
503752,0
135647,0
472815,0
24274,216166
11078,50097949
422807,0
13850,0
432618,0
32049,6500000
334517,0
301355,0
26127,0
17335,73830340
12545,13200000
9556,48878502
9369,0
525183,0
43935,4634062
10642,0
437311,0
42112,0
665135,0
230896,0
103731,21587700
27098,0
38568,1183258
10481,183611771
404580,0
199928,0
11676,44480039
10461,19412993
24248,0
17612,0
721141,0
633545,0
518452,0
11962,4619014
752617,0
71688,115890699
288880,0
32022,0
31442,0
12569,10848783
4477,140807547
507089,0
1049,140081992
20878,0
551,84563118
466876,0
443382,0
339533,0
11661,17709155
11047,0
2357,580527
34549,18634654
25087,684351
13934,0
283587,9077700
121824,0
11560,63781810
11121,0
353979,22003
610120,0
162903,8555008
27588,0
127651,0
11400,30536013
175,0
339751,302459
54004,0
691126,0
241771,14618727
19333,970000
12657,14822346
300302,0
175774,0
13564,0
10178,21750000
13994,2945242
73588,0
614,0
12138,18720175
475946,0
73937,7448385
519141,0
635146,0
524659,0
12877,0
455974,0
13972,50007546
513077,0
14784,3669465
29161,0
10118,11449638
218778,100654149
464593,0
4034,0
10911,28900000
402370,0
603937,0
196750,0
47735,0
22660,0
15257,0
6283,122417389
749051,0
375315,2216318
13682,52900000
9682,29907685
29794,0
14434,13196245
9703,25303038
407806,0
19423,0
13248,0
322456,0
319067,0
58496,8212430
331392,0
9292,17218080
1626,24517
308638,771317
24480,0
6538,119000410
16455,0
963,1772000
80038,12186625
73873,5634828
24794,0
12094,72778712
210947,121179
15641,0
91745,1162635
12634,6808550
80767,2550508
429203,11277120
301875,2084628
265339,0
11422,43220000
407435,0
205891,0
31007,317382
19157,0
9458,0
51786,0
1833,31670620
429662,7823256
514754,0
241927,0
63197,0
682377,0
17585,7690013
8072,0
38335,0
246403,1826705
39522,0
21634,0
12626,67330500
11371,113579918
19592,0
92060,0
962,2500000
273895,66787908
41608,0
10210,0
445605,0
253279,249601
11165,29548291
558069,0
525452,0
486225,0
24446,0
19556,0
63513,0
369033,0
470897,0
446131,0
12779,598645
472338,0
450477,0
211541,0
15794,0
10876,7060876
40724,0
9813,381420
565591,0
448447,0
332270,0
60243,24426169
17917,37402877
9317,0
334522,33125
391714,3335913
437543,0
3682,16757163
600950,0
228710,0
557648,0
25834,0
240906,0
26662,0
9549,21500000
7288,19322135
25597,2206625
8440,0
435707,0
14534,22750363
438970,0
14181,28780255
1956,0
520016,0
8293,26126837
10296,0
10644,10006806
365995,0
317925,0
686872,0
433503,35821
517596,0
13668,16159325
11066,70100000
591121,0
428612,0
10699,0
260339,0
48844,0
2771,6003587
275619,0
127370,1697294
408726,0
287689,0
26715,199436
15983,0
606740,0
13955,0
174316,4187
1687,12348905
245698,5578519
10155,6682098
206192,0
215881,0
81446,0
5833,0
349045,0
11983,0
10549,0
659,0
742162,0
9622,0
570258,0
744881,0
489928,467306
27632,0
13764,23717291
8011,36800000
966,4905000
55725,10654385
9826,17300889
366696,0
21518,0
13022,4609644
334304,0
75595,0
51209,1188194
286987,0
9456,0
13411,34000000
10806,0
178,30156002
113,6502364
557642,0
271185,0
306966,0
11881,0
348811,0
531790,0
614204,0
276488,0
5857,9620399
752500,0
734247,0
352173,0
16153,0
543033,218184
139519,0
11416,17218023
257130,0
69778,0
4203,7179298
9689,0
227,33697647
752605,0
462979,0
10546,17917287
13698,36611610
532814,0
347158,0
559713,0
279968,0
9526,0
11450,0
41059,0
10438,118243066
9570,35841901
12627,0
11169,8112712
752687,0
34106,7433101
138,700000
9699,9056073
214910,0
11071,0
1075,0
331190,2801508
374609,0
11779,0
67,3357075
718863,0
543917,0
775,0
324538,0
198062,0
10013,41382841
538227,0
267463,0
396398,0
9918,42647449
5236,15785148
166879,7965
12762,10600497
9333,47267001
582808,0
51162,14460000
13650,0
2003,0
568776,0
370687,0
366499,0
486101,8198518
14787,0
10742,12520799
715297,0
390874,0
635399,0
387931,0
184341,0
11309,5728953
9625,0
337154,4267218
9824,29762011
3063,0
234,8811
11940,16000000
650625,0
565391,0
45569,0
1985,82466670
41135,0
29917,0
14257,0
332285,0
655989,0
79224,49000000
47218,215576
522892,0
370071,0
235046,0
11898,0
547539,0
250124,1477002
11220,0
599362,0
59990,0
1088,41400000
7863,35892330
506407,0
411741,24931915
376233,0
11841,0
419303,0
45745,0
25988,0
17007,0
7510,6754898
6687,5926410
403517,0
11037,0
368304,0
347033,1605463
63193,0
14872,0
344268,0
11897,50000000
512239,0
366018,0
26515,4385516
14533,0
237791,0
13370,18750246
78381,0
10986,0
512019,0
226140,0
144785,0
26280,0
1554,0
529210,0
146631,0
8989,49998613
706280,0
961,0
280005,0
426156,0
18030,726000
1285,19888231
379300,0
333103,0
641,7390108
402298,4073489
594089,0
431562,0
13766,9697739
264552,0
752648,0
325346,1016985
297160,30911
59117,0
92182,13101672
1557,0
338729,108083
27381,0
6028,11000000
477887,0
185460,0
25523,0
20737,23144499
627579,0
18074,0
6916,36782781
54293,0
20575,0
474498,0
10400,73956241
26517,0
9817,0
1439,113996937
1125,154937680
121986,4069826
752666,0
18519,0
1909,22200000
9281,68706993
267863,0
1632,34604000
248212,0
227735,52424533
586654,0
340584,0
398174,3179847
308369,0
45657,498974
586451,0
414453,1015744
11448,6700000
742737,0
520663,0
13931,0
522,5887457
10076,0
573081,0
530078,0
74523,0
11625,0
13006,5430822
9452,29202884
528949,0
11374,0
10153,37020277
68335,0
13391,0
1988,18928871
21452,16330622
16335,0
14580,0
741011,0
400608,0
49350,0
110,0
1259,49469904
445,36000000
323677,24804129
279229,0
9322,5000000
10206,16624456
502422,0
356905,0
43329,0
292,11718595
610010,0
244534,0
28942,0
288036,3214116
800,0
526746,0
441393,0
743328,0
523977,0
18725,0
752661,0
729259,0
691241,0
45662,0
27214,6333135
27115,0
11398,30199105
422619,0
245859,0
64694,0
10141,42039085
548789,0
10795,0
497864,0
10748,0
752641,0
740628,0
171776,0
14240,0
59298,0
483347,0
303542,0
21191,5101756
8999,57479076
8054,64352607
752669,0
752663,0
752660,0
752657,0
32128,0
32790,0
245,129000000
24787,0
546724,0
422469,0
421,34808403
192136,27333835
4808,13474588
28089,1595417
347881,8382
299513,0
11323,35424826
42296,3045943
596,0
545143,0
333348,42426912
252360,0
95516,0
67308,0
581998,0
333545,0
16938,4053000
11846,89325780
8860,31987563
340101,3603484
474977,0
9893,0
288171,0
845,7000000
669375,0
97690,0
100669,0
572,0
267793,0
15805,0
738767,0
344854,0
17653,3956913
36679,11000000
26719,2585639
587412,0
26598,0
12254,0
736443,0
85985,51000000
65256,0
516850,0
316715,0
283591,152761
125490,0
13573,343816
308639,17986781
103269,0
513413,0
462181,0
752633,0
209504,0
536396,0
175898,0
34335,0
17813,15368897
360387,0
209276,54915
229182,0
9042,15007991
455034,0
21029,0
27815,0
354072,0
17483,142666
10938,1500000
444526,0
1641,93888180
383709,1947099
66945,0
8986,18137661
12797,27074492
11022,12633747
587807,0
495925,0
400605,0
354979,80
239566,33448971
192132,919591
79896,0
40534,0
740846,0
117942,0
13633,9190819
151933,0
26505,0
1919,0
655204,0
360029,0
714521,0
435107,0
1872,2850927
13567,11000000
343284,0
37725,7385434
9676,49111202
664425,0
6217,0
8833,0
597231,0
10985,31167388
1654,45300000
144340,18637201
39356,9116968
39204,0
13437,0
11123,79666653
15258,0
15301,29450919
199591,0
59184,0
578966,0
455108,1824902
342472,0
272364,0
24188,0
21450,0
533509,0
15616,103971
14220,6575282
8748,0
438553,0
9710,0
2788,20079850
8699,90574188
18672,0
15413,25196249
11375,51142659
726041,0
14849,0
354285,5081495
13060,0
8272,0
48266,0
2039,80640528
23830,7644937
345925,0
519253,0
10845,0
12473,9234510
7353,0
39452,4790751
11503,19595031
137773,0
11054,6671108
978,131457682
24163,0
662192,0
41586,0
11704,14665733
717908,0
581310,0
10973,1300000
10429,0
179144,24164400
87496,19633027
20443,0
12228,653621
752590,0
461115,0
45729,0
42700,0
9343,0
11624,18016290
487414,0
752631,0
752630,0
752625,0
752622,0
11439,60331447
744929,0
18118,0
254472,0
112200,3499442
12211,15843608
214030,2681345
17774,0
11689,0
357400,1928616
10490,10571408
3525,103173635
20978,0
403052,0
321594,0
15577,1037335
15567,0
321974,0
594174,0
752919,0
752869,0
752852,0
752844,0
752839,0
752834,0
752813,0
746044,0
746025,0
746001,0
610069,0
549246,0
27475,0
302349,400900
283227,0
23730,3412497
12621,4886216
11861,23574130
664035,0
604196,0
46020,0
27088,0
11888,81000000
336011,200242
426272,2583
264656,3442853
44950,0
9568,0
9272,44456478
490410,0
64854,0
39874,5672031
9043,92000000
381,8750000
86829,32935319
10403,21706101
28415,0
144789,11724119
50337,0
39880,0
14746,8089290
10859,0
10516,0
14373,45000000
517991,0
25868,0
191808,0
16211,0
10562,260562
192133,340911
36691,5024782
9900,6538177
13172,0
567860,0
1717,9450897
11916,5050000
11568,14051384
16790,8667684
115331,0
459225,0
1629,30857
3107,1568760
606243,0
4520,342835
718683,0
44945,120000
647246,0
10376,0
19344,0
10092,10047674
255157,0
253331,21571189
97365,25762027
36692,0
13166,14343028
992,0
713,116700000
19139,0
7452,7724701
3586,11300653
737766,0
546756,0
517024,0
435995,0
262391,176404493
11884,28733290
2428,15473333
245916,5218973
244509,427418
254302,346472
81390,25345000
7974,0
24584,0
5393,38085778
115626,0
11462,4500000
11101,0
6071,0
4497,0
488,46921
59421,0
15080,0
13018,17772506
10563,0
362057,0
35614,71368
31587,0
24351,0
35978,0
11787,0
631278,0
12920,0
546754,0
448194,0
55723,0
23966,0
14372,15704614
1631,0
28978,0
13929,0
866,116766556
575361,0
297186,0
294959,0
352885,0
253343,0
63574,0
22450,0
18147,0
662,0
13685,560069
1415,742898
192134,523511
124459,27437881
539364,0
36092,0
14034,32095318
253161,658532
193612,17834867
11535,25852764
416166,0
381237,0
47094,0
9314,8430492
396373,0
85889,9114264
16764,0
468,6401336
596247,0
372411,37915971
8987,94216343
19724,0
9044,28000000
14506,8083123
467917,0
610150,0
573531,11000000
51256,0
271397,0
10234,0
